Date,State/UnionTerritory,Cured,Deaths,Confirmed
7/4/2021,Jharkhand,339966,5114,345885
7/4/2021,Karnataka,2768632,35308,2852079
7/4/2021,Kerala,2843909,13640,2961584
7/4/2021,Ladakh,19669,202,20115
7/4/2021,Lakshadweep,9557,49,9861
7/4/2021,Madhya Pradesh,780445,9001,789936
7/4/2021,Maharashtra,5845315,122724,6088841
7/4/2021,Manipur,64329,1188,71643
7/4/2021,Meghalaya,45596,855,51035
7/4/2021,Mizoram,17254,95,21246
7/4/2021,Nagaland,23699,499,25451
7/4/2021,Odisha,887420,4154,919026
7/4/2021,Puducherry,113920,1760,117787
7/4/2021,Punjab,577624,16103,596265
7/4/2021,Rajasthan,942469,8934,952663
7/4/2021,Sikkim,18589,308,20955
7/4/2021,Tamil Nadu,2423606,32933,2492420
7/4/2021,Telangana,609947,3684,626085
7/4/2021,Tripura,62843,692,67451
7/4/2021,Uttarakhand,331494,7331,340646
7/4/2021,Uttar Pradesh,1681412,22622,1706495
7/4/2021,West Bengal,1467038,17779,1504097
7/5/2021,Andaman and Nicobar Islands,7333,128,7482
7/5/2021,Andhra Pradesh,1854754,12844,1902923
7/5/2021,Arunachal Pradesh,33967,177,37105
7/5/2021,Assam,489040,4652,517194
7/5/2021,Bihar,711490,9601,722527
7/5/2021,Chandigarh,60777,808,61728
7/5/2021,Chhattisgarh,976917,13456,995718
7/5/2021,Dadra and Nagar Haveli and Daman and Diu,10527,4,10569
7/5/2021,Delhi,1408567,24995,1434554
7/5/2021,Goa,162276,3073,167436
7/5/2021,Gujarat,811297,10069,823833
7/5/2021,Haryana,758231,9486,768903
7/5/2021,Himachal Pradesh,197794,3483,202642
7/5/2021,Jammu and Kashmir,308672,4337,316976
7/5/2021,Jharkhand,340164,5115,345937
7/5/2021,Karnataka,2773407,35367,2853643
7/5/2021,Kerala,2855460,13716,2973684
7/5/2021,Ladakh,19690,204,20120
7/5/2021,Lakshadweep,9577,49,9900
7/5/2021,Madhya Pradesh,780495,9009,789983
7/5/2021,Maharashtra,5848693,123030,6098177
7/5/2021,Manipur,64931,1196,72286
7/5/2021,Meghalaya,46228,862,51524
7/5/2021,Mizoram,17661,95,21337
7/5/2021,Nagaland,23786,499,25519
7/5/2021,Odisha,890778,4196,921896
7/5/2021,Puducherry,114192,1761,117959
7/5/2021,Punjab,577982,16110,596416
7/5/2021,Rajasthan,942616,8938,952734
7/5/2021,Sikkim,18722,308,21131
7/5/2021,Tamil Nadu,2427988,33005,2496287
7/5/2021,Telangana,611035,3691,626690
7/5/2021,Tripura,63209,692,67677
7/5/2021,Uttarakhand,331642,7333,340724
7/5/2021,Uttar Pradesh,1681717,22640,1706621
7/5/2021,West Bengal,1468815,17799,1505394
7/6/2021,Andaman and Nicobar Islands,7339,128,7482
7/6/2021,Andhra Pradesh,1858189,12870,1905023
7/6/2021,Arunachal Pradesh,34234,179,37531
7/6/2021,Assam,491561,4683,519834
7/6/2021,Bihar,711692,9606,722603
7/6/2021,Chandigarh,60815,809,61740
7/6/2021,Chhattisgarh,977360,13457,996037
7/6/2021,Dadra and Nagar Haveli and Daman and Diu,10530,4,10569
7/6/2021,Delhi,1408699,24997,1434608
7/6/2021,Goa,162557,3075,167566
7/6/2021,Gujarat,811491,10071,823895
7/6/2021,Haryana,758348,9496,768957
7/6/2021,Himachal Pradesh,197959,3484,202800
7/6/2021,Jammu and Kashmir,309133,4343,317250
7/6/2021,Jharkhand,340257,5117,345983
7/6/2021,Karnataka,2779038,35434,2856491
7/6/2021,Kerala,2866806,13818,2981721
7/6/2021,Ladakh,19709,204,20129
7/6/2021,Lakshadweep,9609,49,9936
7/6/2021,Madhya Pradesh,780534,9015,790015
7/6/2021,Maharashtra,5861720,123136,6104917
7/6/2021,Manipur,65540,1204,72718
7/6/2021,Meghalaya,46676,871,51901
7/6/2021,Mizoram,18026,98,21854
7/6/2021,Nagaland,23868,499,25559
7/6/2021,Odisha,894104,4248,924699
7/6/2021,Puducherry,114454,1762,118087
7/6/2021,Punjab,578310,16122,596550
7/6/2021,Rajasthan,942756,8941,952789
7/6/2021,Sikkim,19048,309,21226
7/6/2021,Tamil Nadu,2432017,33059,2500002
7/6/2021,Telangana,612096,3698,627498
7/6/2021,Tripura,63492,697,68151
7/6/2021,Uttarakhand,331903,7335,340793
7/6/2021,Uttar Pradesh,1681912,22646,1706739
7/6/2021,West Bengal,1470512,17817,1506279
7/7/2021,Andaman and Nicobar Islands,7343,128,7487
7/7/2021,Andhra Pradesh,1861937,12898,1908065
7/7/2021,Arunachal Pradesh,34525,181,37879
7/7/2021,Assam,493306,4717,522267
7/7/2021,Bihar,711913,9612,722746
7/7/2021,Chandigarh,60837,809,61752
7/7/2021,Chhattisgarh,977893,13462,996359
7/7/2021,Dadra and Nagar Haveli and Daman and Diu,10532,4,10575
7/7/2021,Delhi,1408853,25001,1434687
7/7/2021,Goa,162787,3079,167823
7/7/2021,Gujarat,811699,10072,823964
7/7/2021,Haryana,758442,9506,769030
7/7/2021,Himachal Pradesh,198134,3485,202945
7/7/2021,Jammu and Kashmir,309554,4345,317481
7/7/2021,Jharkhand,340365,5118,346038
7/7/2021,Karnataka,2784030,35526,2859595
7/7/2021,Kerala,2877557,13960,2996094
7/7/2021,Ladakh,19733,204,20137
7/7/2021,Lakshadweep,9643,49,9947
7/7/2021,Madhya Pradesh,780578,9017,790042
7/7/2021,Maharashtra,5872268,123531,6113335
7/7/2021,Manipur,66132,1218,73581
7/7/2021,Meghalaya,47173,880,52358
7/7/2021,Mizoram,18383,98,22155
7/7/2021,Nagaland,23982,503,25619
7/7/2021,Odisha,897362,4299,927186
7/7/2021,Puducherry,114673,1763,118227
7/7/2021,Punjab,578590,16131,596736
7/7/2021,Rajasthan,942882,8942,952836
7/7/2021,Sikkim,19200,309,21403
7/7/2021,Tamil Nadu,2435872,33132,2503481
7/7/2021,Telangana,613124,3703,628282
7/7/2021,Tripura,63964,701,68612
7/7/2021,Uttarakhand,332006,7338,340882
7/7/2021,Uttar Pradesh,1682130,22656,1706818
7/7/2021,West Bengal,1472132,17834,1507241
7/8/2021,Andaman and Nicobar Islands,7349,128,7491
7/8/2021,Andhra Pradesh,1865956,12919,1911231
7/8/2021,Arunachal Pradesh,34736,184,38283
7/8/2021,Assam,496442,4743,524556
7/8/2021,Bihar,712055,9612,722850
7/8/2021,Chandigarh,60872,809,61780
7/8/2021,Chhattisgarh,978208,13464,996689
7/8/2021,Dadra and Nagar Haveli and Daman and Diu,10534,4,10576
7/8/2021,Delhi,1408917,25005,1434780
7/8/2021,Goa,162983,3082,168015
7/8/2021,Gujarat,811988,10072,824029
7/8/2021,Haryana,758512,9515,769093
7/8/2021,Himachal Pradesh,198293,3486,203117
7/8/2021,Jammu and Kashmir,309973,4349,317761
7/8/2021,Jharkhand,340463,5118,346113
7/8/2021,Karnataka,2787111,35601,2862338
7/8/2021,Kerala,2889186,14108,3011694
7/8/2021,Ladakh,19756,204,20143
7/8/2021,Lakshadweep,9670,49,9965
7/8/2021,Madhya Pradesh,780610,9019,790070
7/8/2021,Maharashtra,5881167,123857,6122893
7/8/2021,Manipur,66578,1229,74341
7/8/2021,Meghalaya,47597,886,52712
7/8/2021,Mizoram,18643,100,22703
7/8/2021,Nagaland,24088,505,25663
7/8/2021,Odisha,900282,4358,929788
7/8/2021,Puducherry,114898,1765,118416
7/8/2021,Punjab,578865,16141,596970
7/8/2021,Rajasthan,943010,8942,952887
7/8/2021,Sikkim,19287,311,21573
7/8/2021,Tamil Nadu,2439576,33196,2506848
7/8/2021,Telangana,613872,3710,629054
7/8/2021,Tripura,64194,703,69019
7/8/2021,Uttarakhand,332115,7338,340959
7/8/2021,Uttar Pradesh,1682321,22666,1706934
7/8/2021,West Bengal,1473718,17850,1508223
7/9/2021,Andaman and Nicobar Islands,7351,128,7492
7/9/2021,Andhra Pradesh,1869417,12946,1914213
7/9/2021,Arunachal Pradesh,35037,185,38682
7/9/2021,Assam,499388,4764,527200
7/9/2021,Bihar,712210,9614,722965
7/9/2021,Chandigarh,60885,809,61794
7/9/2021,Chhattisgarh,978654,13467,997035
7/9/2021,Dadra and Nagar Haveli and Daman and Diu,10542,4,10579
7/9/2021,Delhi,1409018,25008,1434873
7/9/2021,Goa,163159,3086,168210
7/9/2021,Gujarat,812522,10072,824091
7/9/2021,Haryana,758589,9525,769148
7/9/2021,Himachal Pradesh,198452,3486,203245
7/9/2021,Jammu and Kashmir,310326,4353,318023
7/9/2021,Jharkhand,340573,5119,346168
7/9/2021,Karnataka,2790453,35663,2864868
7/9/2021,Kerala,2900600,14250,3025466
7/9/2021,Ladakh,19815,205,20155
7/9/2021,Lakshadweep,9695,49,9980
7/9/2021,Madhya Pradesh,780657,9023,790096
7/9/2021,Maharashtra,5889982,124296,6131976
7/9/2021,Manipur,67212,1241,75180
7/9/2021,Meghalaya,47963,890,53244
7/9/2021,Mizoram,19007,101,23014
7/9/2021,Nagaland,24218,505,25727
7/9/2021,Odisha,903178,4415,932330
7/9/2021,Puducherry,115042,1767,118571
7/9/2021,Punjab,579111,16157,597195
7/9/2021,Rajasthan,943190,8942,952956
7/9/2021,Sikkim,19339,312,21795
7/9/2021,Tamil Nadu,2443141,33253,2510059
7/9/2021,Telangana,614865,3714,629785
7/9/2021,Tripura,64666,709,69550
7/9/2021,Uttarakhand,332240,7338,341023
7/9/2021,Uttar Pradesh,1682579,22676,1707044
7/9/2021,West Bengal,1475208,17867,1509218
7/10/2021,Andaman and Nicobar Islands,7352,128,7492
7/10/2021,Andhra Pradesh,1873993,12960,1917253
7/10/2021,Arunachal Pradesh,35342,186,39085
7/10/2021,Assam,501869,4788,529693
7/10/2021,Bihar,712427,9614,723060
7/10/2021,Chandigarh,60901,809,61811
7/10/2021,Chhattisgarh,978961,13472,997426
7/10/2021,Dadra and Nagar Haveli and Daman and Diu,10553,4,10580
7/10/2021,Delhi,1409145,25011,1434954
7/10/2021,Goa,163347,3088,168430
7/10/2021,Gujarat,812718,10073,824147
7/10/2021,Haryana,758678,9534,769205
7/10/2021,Himachal Pradesh,198579,3487,203425
7/10/2021,Jammu and Kashmir,310630,4354,318284
7/10/2021,Jharkhand,340655,5119,346223
7/10/2021,Karnataka,2793498,35731,2867158
7/10/2021,Kerala,2911054,14380,3039029
7/10/2021,Ladakh,19830,206,20167
7/10/2021,Lakshadweep,9729,49,10002
7/10/2021,Madhya Pradesh,780695,9024,790125
7/10/2021,Maharashtra,5900440,125034,6140968
7/10/2021,Manipur,68171,1251,76032
7/10/2021,Meghalaya,48380,899,53670
7/10/2021,Mizoram,19124,103,23551
7/10/2021,Nagaland,24305,507,25787
7/10/2021,Odisha,906519,4476,935136
7/10/2021,Puducherry,115234,1768,118697
7/10/2021,Punjab,579370,16168,597347
7/10/2021,Rajasthan,943260,8943,953018
7/10/2021,Sikkim,19476,312,21965
7/10/2021,Tamil Nadu,2446552,33322,2513098
7/10/2021,Telangana,615852,3720,630514
7/10/2021,Tripura,65095,712,69961
7/10/2021,Uttarakhand,332431,7338,341088
7/10/2021,Uttar Pradesh,1682741,22689,1707127
7/10/2021,West Bengal,1476632,17886,1510208
7/11/2021,Andaman and Nicobar Islands,7352,129,7492
7/11/2021,Andhra Pradesh,1877930,12986,1920178
7/11/2021,Arunachal Pradesh,35634,188,39563
7/11/2021,Assam,504723,4812,532084
7/11/2021,Bihar,712663,9618,723147
7/11/2021,Chandigarh,60914,809,61823
7/11/2021,Chhattisgarh,979448,13475,997785
7/11/2021,Dadra and Nagar Haveli and Daman and Diu,10555,4,10584
7/11/2021,Delhi,1409226,25012,1435030
7/11/2021,Goa,163530,3095,168585
7/11/2021,Gujarat,812976,10073,824200
7/11/2021,Haryana,758728,9542,769243
7/11/2021,Himachal Pradesh,198738,3490,203563
7/11/2021,Jammu and Kashmir,310985,4356,318469
7/11/2021,Jharkhand,340737,5119,346279
7/11/2021,Karnataka,2796377,35779,2869320
7/11/2021,Kerala,2922921,14489,3053116
7/11/2021,Ladakh,19865,206,20186
7/11/2021,Lakshadweep,9751,49,10011
7/11/2021,Madhya Pradesh,780735,9025,790152
7/11/2021,Maharashtra,5906466,125528,6149264
7/11/2021,Manipur,68654,1258,76820
7/11/2021,Meghalaya,48886,906,54155
7/11/2021,Mizoram,19387,105,23993
7/11/2021,Nagaland,24418,507,25898
7/11/2021,Odisha,909639,4534,937470
7/11/2021,Puducherry,115489,1769,118831
7/11/2021,Punjab,579618,16177,597469
7/11/2021,Rajasthan,943379,8945,953074
7/11/2021,Sikkim,19606,313,22163
7/11/2021,Tamil Nadu,2449873,33371,2516011
7/11/2021,Telangana,616769,3725,631218
7/11/2021,Tripura,65536,712,70479
7/11/2021,Uttarakhand,332634,7338,341137
7/11/2021,Uttar Pradesh,1682924,22693,1707225
7/11/2021,West Bengal,1477998,17903,1511205
7/12/2021,Andaman and Nicobar Islands,7352,129,7492
7/12/2021,Andhra Pradesh,1881161,13002,1922843
7/12/2021,Arunachal Pradesh,35910,189,39817
7/12/2021,Assam,507516,4828,533663
7/12/2021,Bihar,712820,9618,723283
7/12/2021,Chandigarh,60926,809,61831
7/12/2021,Chhattisgarh,979711,13478,997973
7/12/2021,Dadra and Nagar Haveli and Daman and Diu,10557,4,10586
7/12/2021,Delhi,1409325,25015,1435083
7/12/2021,Goa,163771,3097,168716
7/12/2021,Gujarat,813238,10073,824242
7/12/2021,Haryana,758790,9550,769279
7/12/2021,Himachal Pradesh,198888,3491,203626
7/12/2021,Jammu and Kashmir,311334,4357,318693
7/12/2021,Jharkhand,340798,5119,346328
7/12/2021,Karnataka,2798703,35835,2871298
7/12/2021,Kerala,2935423,14586,3065336
7/12/2021,Ladakh,19879,206,20195
7/12/2021,Lakshadweep,9803,49,10013
7/12/2021,Madhya Pradesh,780735,9025,790175
7/12/2021,Maharashtra,5912479,125878,6157799
7/12/2021,Manipur,69224,1272,77731
7/12/2021,Meghalaya,49307,908,54580
7/12/2021,Mizoram,19618,110,24183
7/12/2021,Nagaland,24498,507,25976
7/12/2021,Odisha,912463,4599,939752
7/12/2021,Puducherry,115702,1769,118976
7/12/2021,Punjab,579829,16186,597598
7/12/2021,Rajasthan,943479,8945,953126
7/12/2021,Sikkim,19725,315,22307
7/12/2021,Tamil Nadu,2453061,33418,2518786
7/12/2021,Telangana,617638,3729,631683
7/12/2021,Tripura,65934,715,70749
7/12/2021,Uttarakhand,332746,7339,341179
7/12/2021,Uttar Pradesh,1683058,22698,1707350
7/12/2021,West Bengal,1479312,17916,1512129
7/13/2021,Andaman and Nicobar Islands,7355,129,7493
7/13/2021,Andhra Pradesh,1884202,13024,1924421
7/13/2021,Arunachal Pradesh,36274,191,40383
7/13/2021,Assam,510432,4865,536238
7/13/2021,Bihar,712947,9619,723355
7/13/2021,Chandigarh,60939,809,61841
7/13/2021,Chhattisgarh,980275,13478,998270
7/13/2021,Dadra and Nagar Haveli and Daman and Diu,10563,4,10588
7/13/2021,Delhi,1409417,25018,1435128
7/13/2021,Goa,163957,3097,168824
7/13/2021,Gujarat,813399,10074,824274
7/13/2021,Haryana,758849,9556,769307
7/13/2021,Himachal Pradesh,199020,3492,203719
7/13/2021,Jammu and Kashmir,311782,4357,318848
7/13/2021,Jharkhand,340862,5119,346371
7/13/2021,Karnataka,2801907,35896,2872684
7/13/2021,Kerala,2946870,14686,3073134
7/13/2021,Ladakh,19894,206,20204
7/13/2021,Lakshadweep,9851,49,10020
7/13/2021,Madhya Pradesh***,780735,10506,791656
7/13/2021,Maharashtra,5927756,126024,6165402
7/13/2021,Manipur,69814,1287,78621
7/13/2021,Meghalaya,49830,913,54853
7/13/2021,Mizoram,19803,112,24702
7/13/2021,Nagaland,24582,511,26052
7/13/2021,Odisha,915400,4662,941745
7/13/2021,Puducherry,115873,1771,119057
7/13/2021,Punjab,580027,16193,597714
7/13/2021,Rajasthan,943553,8945,953159
7/13/2021,Sikkim,19855,317,22397
7/13/2021,Tamil Nadu,2456165,33454,2521438
7/13/2021,Telangana,618496,3735,632379
7/13/2021,Tripura,66353,717,71315
7/13/2021,Uttarakhand,332957,7341,341230
7/13/2021,Uttar Pradesh,1683170,22700,1707446
7/13/2021,West Bengal,1480556,17927,1513014
7/14/2021,Andaman and Nicobar Islands,7358,129,7496
7/14/2021,Andhra Pradesh,1887236,13042,1926988
7/14/2021,Arunachal Pradesh,36617,193,40814
7/14/2021,Assam,511888,4888,538407
7/14/2021,Bihar,713055,9619,723457
7/14/2021,Chandigarh,60958,809,61844
7/14/2021,Chhattisgarh,980933,13482,998565
7/14/2021,Dadra and Nagar Haveli and Daman and Diu,10564,4,10589
7/14/2021,Delhi,1409501,25020,1435204
7/14/2021,Goa,164155,3101,168988
7/14/2021,Gujarat,813512,10074,824305
7/14/2021,Haryana,758908,9563,769343
7/14/2021,Himachal Pradesh,199170,3496,203869
7/14/2021,Jammu and Kashmir,312198,4358,318991
7/14/2021,Jharkhand,340944,5120,346411
7/14/2021,Karnataka,2804396,35944,2874597
7/14/2021,Kerala,2957201,14810,3087673
7/14/2021,Ladakh,19908,206,20227
7/14/2021,Lakshadweep,9873,49,10031
7/14/2021,Madhya Pradesh,780796,10508,791583
7/14/2021,Maharashtra,5938734,126220,6172645
7/14/2021,Manipur,70402,1309,79417
7/14/2021,Meghalaya,50336,918,55218
7/14/2021,Mizoram,19994,113,25170
7/14/2021,Nagaland,24664,514,26140
7/14/2021,Odisha,918041,4730,943675
7/14/2021,Puducherry,116026,1771,119181
7/14/2021,Punjab,580195,16199,597821
7/14/2021,Rajasthan,943629,8945,953187
7/14/2021,Sikkim,20025,317,22623
7/14/2021,Tamil Nadu,2459223,33502,2523943
7/14/2021,Telangana,619344,3738,633146
7/14/2021,Tripura,66771,718,71873
7/14/2021,Uttarakhand,333104,7351,341274
7/14/2021,Uttar Pradesh,1683319,22704,1707502
7/14/2021,West Bengal,1481742,17944,1513877
7/15/2021,Andaman and Nicobar Islands,7359,129,7499
7/15/2021,Andhra Pradesh,1890565,13057,1929579
7/15/2021,Arunachal Pradesh,36903,195,41279
7/15/2021,Assam,514543,4910,540453
7/15/2021,Bihar,713163,9621,723570
7/15/2021,Chandigarh,60970,809,61851
7/15/2021,Chhattisgarh,981303,13486,998817
7/15/2021,Dadra and Nagar Haveli and Daman and Diu,10565,4,10591
7/15/2021,Delhi,1409572,25021,1435281
7/15/2021,Goa,164326,3101,169215
7/15/2021,Gujarat,813583,10074,824346
7/15/2021,Haryana,758958,9571,769383
7/15/2021,Himachal Pradesh,199272,3499,203962
7/15/2021,Jammu and Kashmir,312556,4360,319152
7/15/2021,Jharkhand,341015,5120,346479
7/15/2021,Karnataka,2806933,35989,2876587
7/15/2021,Kerala,2970175,14938,3103310
7/15/2021,Ladakh,19912,206,20231
7/15/2021,Lakshadweep,9891,49,10036
7/15/2021,Madhya Pradesh,780815,10508,791594
7/15/2021,Maharashtra,5944801,126390,6181247
7/15/2021,Manipur,70985,1326,80521
7/15/2021,Meghalaya,50794,921,55640
7/15/2021,Mizoram,20262,116,25751
7/15/2021,Nagaland,24716,516,26249
7/15/2021,Odisha,920646,4795,945749
7/15/2021,Puducherry,116203,1772,119302
7/15/2021,Punjab,580336,16207,597929
7/15/2021,Rajasthan,943719,8947,953224
7/15/2021,Sikkim,20196,317,22792
7/15/2021,Tamil Nadu,2462244,33557,2526401
7/15/2021,Telangana,619949,3743,633895
7/15/2021,Tripura,67020,721,72365
7/15/2021,Uttarakhand,333244,7352,341307
7/15/2021,Uttar Pradesh,1683453,22704,1707585
7/15/2021,West Bengal,1482903,17958,1514708
7/16/2021,Andaman and Nicobar Islands,7359,129,7501
7/16/2021,Andhra Pradesh,1893498,13081,1932105
7/16/2021,Arunachal Pradesh,37272,197,41646
7/16/2021,Assam,517041,4937,542445
7/16/2021,Bihar,713273,9625,723695
7/16/2021,Chandigarh,60980,809,61856
7/16/2021,Chhattisgarh,981645,13489,999150
7/16/2021,Dadra and Nagar Haveli and Daman and Diu,10565,4,10591
7/16/2021,Delhi,1409660,25022,1435353
7/16/2021,Goa,164460,3102,169341
7/16/2021,Gujarat,813673,10074,824384
7/16/2021,Haryana,759001,9578,769417
7/16/2021,Himachal Pradesh,199446,3502,204098
7/16/2021,Jammu and Kashmir,312890,4361,319355
7/16/2021,Jharkhand,341077,5120,346533
7/16/2021,Karnataka,2810121,36037,2878564
7/16/2021,Kerala,2982545,15025,3117083
7/16/2021,Ladakh,19920,206,20234
7/16/2021,Lakshadweep,9905,49,10043
7/16/2021,Madhya Pradesh,780851,10510,791614
7/16/2021,Maharashtra,5952192,126560,6189257
7/16/2021,Manipur,71662,1340,81560
7/16/2021,Meghalaya,51132,926,56052
7/16/2021,Mizoram,20478,117,26207
7/16/2021,Nagaland,24815,516,26381
7/16/2021,Odisha,923209,4861,947859
7/16/2021,Puducherry,116325,1773,119405
7/16/2021,Punjab,580483,16212,598027
7/16/2021,Rajasthan,943788,8947,953257
7/16/2021,Sikkim,20289,318,22929
7/16/2021,Tamil Nadu,2465250,33606,2528806
7/16/2021,Telangana,620757,3747,634605
7/16/2021,Tripura,67455,722,72860
7/16/2021,Uttarakhand,333316,7354,341362
7/16/2021,Uttar Pradesh,1683551,22705,1707655
7/16/2021,West Bengal,1483992,17970,1515599
7/17/2021,Andaman and Nicobar Islands,7360,129,7505
7/17/2021,Andhra Pradesh,1896499,13097,1934450
7/17/2021,Arunachal Pradesh,37628,199,42089
7/17/2021,Assam,519697,4961,544227
7/17/2021,Bihar,713377,9626,723785
7/17/2021,Chandigarh,60995,809,61862
7/17/2021,Chhattisgarh,982003,13492,999462
7/17/2021,Dadra and Nagar Haveli and Daman and Diu,10573,4,10593
7/17/2021,Delhi,1409739,25023,1435419
7/17/2021,Goa,164696,3106,169461
7/17/2021,Gujarat,813743,10074,824423
7/17/2021,Haryana,759041,9586,769463
7/17/2021,Himachal Pradesh,199584,3504,204224
7/17/2021,Jammu and Kashmir,313098,4362,319576
7/17/2021,Jharkhand,341128,5120,346588
7/17/2021,Karnataka,2812869,36079,2880370
7/17/2021,Kerala,2993242,15155,3130833
7/17/2021,Ladakh,19929,206,20240
7/17/2021,Lakshadweep,9925,49,10053
7/17/2021,Madhya Pradesh,780884,10510,791629
7/17/2021,Maharashtra,5965644,126727,6197018
7/17/2021,Manipur,72305,1350,82688
7/17/2021,Meghalaya,51396,931,56493
7/17/2021,Mizoram,20829,120,26690
7/17/2021,Nagaland,24875,519,26476
7/17/2021,Odisha,925526,4925,949929
7/17/2021,Puducherry,116486,1775,119509
7/17/2021,Punjab,580677,16215,598130
7/17/2021,Rajasthan,943842,8947,953292
7/17/2021,Sikkim,20441,319,23080
7/17/2021,Tamil Nadu,2468236,33652,2531118
7/17/2021,Telangana,621541,3751,635320
7/17/2021,Tripura,67928,723,73290
7/17/2021,Uttarakhand,333348,7355,341401
7/17/2021,Uttar Pradesh,1683691,22711,1707741
7/17/2021,West Bengal,1485017,17980,1516481
7/18/2021,Andaman and Nicobar Islands,7361,129,7506
7/18/2021,Andhra Pradesh,1898966,13115,1937122
7/18/2021,Arunachal Pradesh,38040,201,42564
7/18/2021,Assam,522192,4984,545954
7/18/2021,Bihar,713482,9627,723864
7/18/2021,Chandigarh,61008,809,61870
7/18/2021,Chhattisgarh,982357,13494,999688
7/18/2021,Dadra and Nagar Haveli and Daman and Diu,10574,4,10594
7/18/2021,Delhi,1409830,25027,1435478
7/18/2021,Goa,164848,3109,169620
7/18/2021,Gujarat,813853,10075,824460
7/18/2021,Haryana,759088,9593,769504
7/18/2021,Himachal Pradesh,199722,3505,204337
7/18/2021,Jammu and Kashmir,313375,4363,319755
7/18/2021,Jharkhand,341192,5120,346649
7/18/2021,Karnataka,2816013,36121,2882239
7/18/2021,Kerala,3006439,15269,3146981
7/18/2021,Ladakh,19937,206,20246
7/18/2021,Lakshadweep,9939,49,10061
7/18/2021,Madhya Pradesh,780907,10512,791640
